cell_id,latitude,longitude,lst_median_c,lst_p90_c,ndvi_median,ndbi_median,baseline_heat_risk_score,heat_risk_class,recommendation_1,recommendation_1_score,recommendation_1_priority,recommendation_1_reason,recommendation_2,recommendation_2_score,recommendation_2_priority,recommendation_2_reason,recommendation_3,recommendation_3_score,recommendation_3_priority,recommendation_3_reason
UC_17208_2512,11.212819943587926,77.29329283386295,43.68674507000003,52.77184223000003,0.328499436378479,0.0419121496379375,73.60418574624335,High,Shaded Public / Pedestrian Areas,27.11,Low,Heat exposure is elevated (median LST 43.69 °C; baseline score 73.6).,Cool / Reflective Roofs,26.11,Low,High heat exposure combines with high built-up intensity (NDBI 0.042).,Tree / Vegetation Cover,24.26,Low,High heat exposure (median LST 43.69 °C) combines with low vegetation (NDVI 0.328).
UC_17209_2512,11.212819943601396,77.29778441028702,44.63866364,53.93909606,0.2886698246002197,0.0876833200454711,78.25992227750615,High,Shaded Public / Pedestrian Areas,47.99,Medium,Heat exposure is elevated (median LST 44.64 °C; baseline score 78.3).,Cool / Reflective Roofs,47.55,Medium,High heat exposure combines with high built-up intensity (NDBI 0.088).,Tree / Vegetation Cover,40.49,Medium,High heat exposure (median LST 44.64 °C) combines with low vegetation (NDVI 0.289).
UC_17210_2512,11.212819943609034,77.30227598667278,45.29663249000001,53.60071208000002,0.3027962148189544,0.073481261730194,78.48523006920226,High,Shaded Public / Pedestrian Areas,49.01,Medium,Heat exposure is elevated (median LST 45.30 °C; baseline score 78.5).,Cool / Reflective Roofs,45.4,Medium,High heat exposure combines with high built-up intensity (NDBI 0.073).,Tree / Vegetation Cover,39.79,Medium,High heat exposure (median LST 45.30 °C) combines with low vegetation (NDVI 0.303).
UC_17211_2512,11.212819943571247,77.30676756309725,43.42526654000005,50.45955170000002,0.4566469490528106,-0.0310263559222221,67.00065860592473,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.457; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.031; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Heat exposure is elevated (median LST 43.43 °C; baseline score 67.0).
UC_17212_2512,11.212819943532084,77.31125913953858,43.914043400000025,48.80181200000004,0.4498119354248047,-0.0173734091222286,68.64466625764815,High,Shaded Public / Pedestrian Areas,4.85,Low,Heat exposure is elevated (median LST 43.91 °C; baseline score 68.6).,Tree / Vegetation Cover,2.91,Low,NDVI is 0.450; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,2.91,Low,NDBI is -0.017; reflective roofs are a lower-priority option here.
UC_17213_2512,11.212819943570702,77.31575071602438,45.02489990000004,51.12606560000006,0.36762535572052,0.0419143140316009,75.13513879282574,High,Shaded Public / Pedestrian Areas,33.97,Medium,Heat exposure is elevated (median LST 45.02 °C; baseline score 75.1).,Cool / Reflective Roofs,30.23,Low,High heat exposure combines with high built-up intensity (NDBI 0.042).,Tree / Vegetation Cover,24.76,Low,High heat exposure (median LST 45.02 °C) combines with low vegetation (NDVI 0.368).
UC_17214_2512,11.212819943607936,77.32024229241634,46.16651858,53.170041560000016,0.3155780136585235,0.0807709768414497,80.09007281729478,High,Shaded Public / Pedestrian Areas,56.21,Medium,Heat exposure is elevated (median LST 46.17 °C; baseline score 80.1).,Cool / Reflective Roofs,51.13,Medium,High heat exposure combines with high built-up intensity (NDBI 0.081).,Tree / Vegetation Cover,42.92,Medium,High heat exposure (median LST 46.17 °C) combines with low vegetation (NDVI 0.316).
UC_17215_2512,11.212819943564623,77.32473386874655,44.92235930000004,51.63535058000002,0.3320718109607696,0.0562706589698791,76.38802476469463,High,Shaded Public / Pedestrian Areas,39.6,Medium,Heat exposure is elevated (median LST 44.92 °C; baseline score 76.4).,Cool / Reflective Roofs,36.4,Medium,High heat exposure combines with high built-up intensity (NDBI 0.056).,Tree / Vegetation Cover,31.43,Low,High heat exposure (median LST 44.92 °C) combines with low vegetation (NDVI 0.332).
UC_17216_2512,11.21281994355952,77.32922544520358,44.276353520000015,52.09678328000004,0.3108725845813751,0.058091677725315,75.78243788248564,High,Shaded Public / Pedestrian Areas,36.88,Medium,Heat exposure is elevated (median LST 44.28 °C; baseline score 75.8).,Cool / Reflective Roofs,35.12,Medium,High heat exposure combines with high built-up intensity (NDBI 0.058).,Tree / Vegetation Cover,31.76,Low,High heat exposure (median LST 44.28 °C) combines with low vegetation (NDVI 0.311).
UC_17217_2512,11.212819943557486,77.33371702159698,46.35450967999998,52.09336526000004,0.3256304562091827,0.0566212423145771,79.11433454586427,High,Shaded Public / Pedestrian Areas,51.83,Medium,Heat exposure is elevated (median LST 46.35 °C; baseline score 79.1).,Cool / Reflective Roofs,43.81,Medium,High heat exposure combines with high built-up intensity (NDBI 0.057).,Tree / Vegetation Cover,39.36,Medium,High heat exposure (median LST 46.35 °C) combines with low vegetation (NDVI 0.326).
UC_17218_2512,11.212819943560746,77.33820859809715,43.33639802000005,50.28181466000001,0.4074884951114654,-0.0073531153611838,69.00034992390063,High,Shaded Public / Pedestrian Areas,6.45,Low,Heat exposure is elevated (median LST 43.34 °C; baseline score 69.0).,Tree / Vegetation Cover,4.55,Low,High heat exposure (median LST 43.34 °C) combines with low vegetation (NDVI 0.407).,Cool / Reflective Roofs,4.13,Low,High heat exposure combines with high built-up intensity (NDBI -0.007).
UC_17219_2512,11.21281994356708,77.34270017442742,43.79441270000001,51.973734560000025,0.4208621978759765,-0.017608992755413,69.06194531310088,High,Shaded Public / Pedestrian Areas,6.73,Low,Heat exposure is elevated (median LST 43.79 °C; baseline score 69.1).,Tree / Vegetation Cover,4.04,Low,NDVI is 0.421; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,4.04,Low,NDBI is -0.018; reflective roofs are a lower-priority option here.
UC_17220_2512,11.212819943539118,77.34719175099268,44.08665341,52.07627516000002,0.358769029378891,0.0278504099696874,73.01496295628277,High,Shaded Public / Pedestrian Areas,24.46,Low,Heat exposure is elevated (median LST 44.09 °C; baseline score 73.0).,Cool / Reflective Roofs,21.79,Low,High heat exposure combines with high built-up intensity (NDBI 0.028).,Tree / Vegetation Cover,19.87,Low,High heat exposure (median LST 44.09 °C) combines with low vegetation (NDVI 0.359).
UC_17221_2512,11.212819943558262,77.35168332728502,45.03857198,51.96348050000006,0.2921072244644165,0.0692139267921447,78.06720859185327,High,Shaded Public / Pedestrian Areas,47.13,Medium,Heat exposure is elevated (median LST 45.04 °C; baseline score 78.1).,Cool / Reflective Roofs,43.44,Medium,High heat exposure combines with high built-up intensity (NDBI 0.069).,Tree / Vegetation Cover,39.65,Medium,High heat exposure (median LST 45.04 °C) combines with low vegetation (NDVI 0.292).
UC_17222_2512,11.21281994358714,77.35617490377822,43.592749519999984,50.68855904000003,0.3131978213787079,0.0296839289367198,73.2234330322686,High,Shaded Public / Pedestrian Areas,25.4,Low,Heat exposure is elevated (median LST 43.59 °C; baseline score 73.2).,Tree / Vegetation Cover,24.66,Low,High heat exposure (median LST 43.59 °C) combines with low vegetation (NDVI 0.313).,Green Corridors / Connected Vegetation,24.47,Low,Connect vegetation where heat exposure (LST 43.59 °C) and vegetation level (NDVI 0.313) indicate cooling need.
UC_17223_2512,11.21281994358395,77.3606664801299,44.44383650000003,50.288650700000005,0.3640369176864624,0.0131026832386851,72.87296646558174,High,Shaded Public / Pedestrian Areas,23.82,Low,Heat exposure is elevated (median LST 44.44 °C; baseline score 72.9).,Tree / Vegetation Cover,19.0,Low,High heat exposure (median LST 44.44 °C) combines with low vegetation (NDVI 0.364).,Cool / Reflective Roofs,18.53,Low,High heat exposure combines with high built-up intensity (NDBI 0.013).
UC_17224_2512,11.212819943590494,77.36515805658073,45.59229121999999,52.15830764000003,0.3381778299808502,0.0338827744126319,76.4433795964321,High,Shaded Public / Pedestrian Areas,39.84,Medium,Heat exposure is elevated (median LST 45.59 °C; baseline score 76.4).,Cool / Reflective Roofs,32.19,Low,High heat exposure combines with high built-up intensity (NDBI 0.034).,Tree / Vegetation Cover,31.01,Low,High heat exposure (median LST 45.59 °C) combines with low vegetation (NDVI 0.338).
UC_17078_2513,11.21722574953511,76.70938789913019,36.334584050000046,40.77971906000002,0.5556512475013733,-0.0676149800419807,50.44062709616246,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.556; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.068; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 36.33 °C and baseline score is 50.4; targeted shade is a lower-priority option.
UC_17079_2513,11.21722574958335,76.7138794756007,37.13440073000001,42.15718112000002,0.5770787596702576,-0.0761494934558868,51.013967430576514,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.577; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.076; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 37.13 °C and baseline score is 51.0; targeted shade is a lower-priority option.
UC_17080_2513,11.21722574957707,76.71837105202312,37.888074140000015,44.36864006000002,0.571718156337738,-0.060068804770708,53.20971210206992,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.572; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.060; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 37.89 °C and baseline score is 53.2; targeted shade is a lower-priority option.
UC_17081_2513,11.217225749560413,76.72286262846052,38.59560428000003,44.43016441999998,0.5792427062988281,-0.0798003077507019,53.420860348619904,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.579; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.080; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 38.60 °C and baseline score is 53.4; targeted shade is a lower-priority option.
UC_17082_2513,11.217225749570543,76.72735420481264,38.80752152000002,42.68697422,0.5859884023666382,-0.1101781278848648,52.28036221527689,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.586; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.110; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 38.81 °C and baseline score is 52.3; targeted shade is a lower-priority option.
UC_17083_2513,11.217225749570298,76.73184578130123,36.76183655,40.94720203999998,0.6312784552574158,-0.1492479741573333,45.84494018437852,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.631; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.149; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 36.76 °C and baseline score is 45.8; targeted shade is a lower-priority option.
UC_17084_2513,11.217225749562012,76.73633735772898,35.01693734000003,40.05851684000004,0.6547199487686157,-0.1448931992053985,42.39302791224514,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.655; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.145; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 35.02 °C and baseline score is 42.4; targeted shade is a lower-priority option.
UC_17085_2513,11.217225749585166,76.74082893406424,35.064789620000056,39.09121718000006,0.6508169770240784,-0.1498832106590271,42.340258485572505,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.651; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.150; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 35.06 °C and baseline score is 42.3; targeted shade is a lower-priority option.
UC_17086_2513,11.217225749602608,76.74532051059509,35.52280430000002,40.393482800000015,0.6146266460418701,-0.1009838134050369,46.17092494057381,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.615; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.101; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 35.52 °C and baseline score is 46.2; targeted shade is a lower-priority option.
UC_17087_2513,11.217225749574832,76.7498120869206,37.17028994,41.326602260000016,0.5860856175422668,-0.0549093522131443,51.83687035468532,Medium,Tree / Vegetation Cover,0.0,Low,NDVI is 0.586; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.055; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 37.17 °C and baseline score is 51.8; targeted shade is a lower-priority option.
UC_17088_2513,11.217225749583156,76.75430366344006,36.17906414000004,41.55219158,0.6099218726158142,-0.1051454693078994,47.2640781917184,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.610; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.105; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 36.18 °C and baseline score is 47.3; targeted shade is a lower-priority option.
UC_17089_2513,11.21722574958809,76.75879523978088,35.42368172000002,40.41399092000006,0.6337162256240845,-0.1008740440011024,45.57458087918212,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.634; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.101; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 35.42 °C and baseline score is 45.6; targeted shade is a lower-priority option.
UC_17090_2513,11.217225749552457,76.76328681617906,33.87702767000002,38.209368020000056,0.6622046232223511,-0.133656233549118,40.69036167021641,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.662; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.134; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 33.88 °C and baseline score is 40.7; targeted shade is a lower-priority option.
UC_17091_2513,11.217225749555247,76.76777839262905,34.12825214000003,38.41444922000005,0.672008216381073,-0.1434633582830429,40.48069195497522,Low,Tree / Vegetation Cover,0.0,Low,NDVI is 0.672; vegetation cover remains a lower-priority cooling opportunity relative to other interventions.,Cool / Reflective Roofs,0.0,Low,NDBI is -0.143; reflective roofs are a lower-priority option here.,Shaded Public / Pedestrian Areas,0.0,Low,Median LST is 34.13 °C and baseline score is 40.5; targeted shade is a lower-priority option.
